profile_url,exhibitor,website,email,phone,hall_stand,address,country,social_links,error,status_code,show_more_clicks,Description (Français),,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11490/Marken?cHash=83151806a11829e88a77f29e618be822,Lehtovuori Oy,https://www.finbin.fi,info@finbin.fi,+358 504325882,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11490%2FMarken%3FcHash%3D83151806a11829e88a77f29e618be822&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11490%2FMarken%3FcHash%3D83151806a11829e88a77f29e618be822', 'https://www.facebook.com/FINBINproducts', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11490%2FMarken%3FcHash%3D83151806a11829e88a77f29e618be822&display=popup&ref=plugin', 'https://www.instagram.com/finbin.fi/', 'https://www.linkedin.com/company/finbin', 'https://www.youtube.com/@finbin8156']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11298/Marken?cHash=ced4def77e3c14f37a87830170fd5090,ifak - Institut für Automationund Kommunikation e.V.,https://www.ifak.eu,info@ifak.eu,+49 391 990140,,,,"['https://de.linkedin.com/company/institut-fuer-automation-und-kommunikation', 'https://twitter.com/ifak_md', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11298%2FMarken%3FcHash%3Dced4def77e3c14f37a87830170fd5090&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11298%2FMarken%3FcHash%3Dced4def77e3c14f37a87830170fd5090', 'https://www.facebook.com/ifakmagdeburg/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11298%2FMarken%3FcHash%3Dced4def77e3c14f37a87830170fd5090&display=popup&ref=plugin', 'https://www.youtube.com/@ifak_md']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11749/Marken?cHash=831161614c2d5217182b2cda17ac468f,Max Streicher GmbH & Co. KG aA,https://www.streicher.de,[MAIL],"17
94469",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11749%2FMarken%3FcHash%3D831161614c2d5217182b2cda17ac468f&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11749%2FMarken%3FcHash%3D831161614c2d5217182b2cda17ac468f', 'https://www.facebook.com/STREICHER.Perspektiven/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11749%2FMarken%3FcHash%3D831161614c2d5217182b2cda17ac468f&display=popup&ref=plugin', 'https://www.instagram.com/streicher.perspektiven/', 'https://www.linkedin.com/company/max-streicher', 'https://www.youtube.com/channel/UCzh9xLEBUDw0YwSKNho6Qiw']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11728/Marken?cHash=b66c7dd200f8ebcbc5fc25b24cce98d7,Barthauer Software GmbH,https://www.barthauer.de,info@barthauer.de,+49 531 235330,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11728%2FMarken%3FcHash%3Db66c7dd200f8ebcbc5fc25b24cce98d7&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11728%2FMarken%3FcHash%3Db66c7dd200f8ebcbc5fc25b24cce98d7', 'https://www.facebook.com/barthauersoftware', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11728%2FMarken%3FcHash%3Db66c7dd200f8ebcbc5fc25b24cce98d7&display=popup&ref=plugin', 'https://www.instagram.com/barthauer.de/', 'https://www.linkedin.com/company/3848290/']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11935/Marken?cHash=4732ac28a29d5402d17fd8cd2db9508c,Hafner Energy from Waste srl,https://www.hafner.it,heinrich.hafner@hafner.it,"16
39100",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11935%2FMarken%3FcHash%3D4732ac28a29d5402d17fd8cd2db9508c&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11935%2FMarken%3FcHash%3D4732ac28a29d5402d17fd8cd2db9508c', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11935%2FMarken%3FcHash%3D4732ac28a29d5402d17fd8cd2db9508c&display=popup&ref=plugin', 'https://www.linkedin.com/feed/', 'https://www.youtube.com/@heinrichhafner-vq7ms/videos']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11797/Marken?cHash=e26b7853ecc275b7637a12489b625af1,BT-Systems GmbH Competence CenterREDWAVE,https://www.redwave.com,[MAIL],+43 3117 251522200,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11797%2FMarken%3FcHash%3De26b7853ecc275b7637a12489b625af1&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11797%2FMarken%3FcHash%3De26b7853ecc275b7637a12489b625af1', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11797%2FMarken%3FcHash%3De26b7853ecc275b7637a12489b625af1&display=popup&ref=plugin', 'https://www.instagram.com/weare_redwave/', 'https://www.linkedin.com/company/redwave1/?viewAsMember=true', 'https://www.youtube.com/user/sortingsystemredwave/videos']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12022/Marken?cHash=555545da91bd146e37af577275b74d19,TM.E. S.p.A. - TermomeccanicaEcologia,https://www.tme.termomeccanica.com,commerciale.tme@termomeccanica.com,+39 0187 552388,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12022%2FMarken%3FcHash%3D555545da91bd146e37af577275b74d19&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12022%2FMarken%3FcHash%3D555545da91bd146e37af577275b74d19', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12022%2FMarken%3FcHash%3D555545da91bd146e37af577275b74d19&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/11944/Marken?cHash=723566f338279c02b6c1c45a591d697d,Max Streicher GmbH & Co. KG aA,https://www.streicher.de,[MAIL],"17
94469",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11944%2FMarken%3FcHash%3D723566f338279c02b6c1c45a591d697d&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11944%2FMarken%3FcHash%3D723566f338279c02b6c1c45a591d697d', 'https://www.facebook.com/STREICHER.Perspektiven/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F11944%2FMarken%3FcHash%3D723566f338279c02b6c1c45a591d697d&display=popup&ref=plugin', 'https://www.instagram.com/streicher.perspektiven/', 'https://www.linkedin.com/company/max-streicher', 'https://www.youtube.com/channel/UCzh9xLEBUDw0YwSKNho6Qiw']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12313/Marken?cHash=7e2ad9d833af268517c0f86774b78509,RSP GmbH & CO.KG,https://www.rsp.com,[MAIL],"10
07318",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12313%2FMarken%3FcHash%3D7e2ad9d833af268517c0f86774b78509&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12313%2FMarken%3FcHash%3D7e2ad9d833af268517c0f86774b78509', 'https://www.facebook.com/saugbagger/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12313%2FMarken%3FcHash%3D7e2ad9d833af268517c0f86774b78509&display=popup&ref=plugin', 'https://www.instagram.com/suctionexcavator/']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/121/Marken?cHash=8a4c2f9b3b9882c6efaede93320521a5,Zeppelin Baumaschinen GmbH,https://www.zeppelin-cat.com,[MAIL],+49 89 32000341,,,,"['https://de.linkedin.com/company/zeppelin-baumaschinen-gmbh', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F121%2FMarken%3FcHash%3D8a4c2f9b3b9882c6efaede93320521a5&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F121%2FMarken%3FcHash%3D8a4c2f9b3b9882c6efaede93320521a5', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F121%2FMarken%3FcHash%3D8a4c2f9b3b9882c6efaede93320521a5&display=popup&ref=plugin', 'https://www.facebook.com/zeppelinbaumaschinen', 'https://www.instagram.com/zeppelinbaumaschinen', 'https://www.youtube.com/user/ZeppelinBaumaschinen']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12351/Marken?cHash=15e64e42dcc4fda32b1c5a82dc5bce87,Wilo Group,https://www.wilo.com,wilo@wilo.com,+49 231 41020,,,,"['https://de.linkedin.com/company/wilo-group', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12351%2FMarken%3FcHash%3D15e64e42dcc4fda32b1c5a82dc5bce87&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12351%2FMarken%3FcHash%3D15e64e42dcc4fda32b1c5a82dc5bce87', 'https://www.facebook.com/WiloGroup', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12351%2FMarken%3FcHash%3D15e64e42dcc4fda32b1c5a82dc5bce87&display=popup&ref=plugin', 'https://www.instagram.com/wilogroup/', 'https://www.youtube.com/user/Wilo1872']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12352/Marken?cHash=226661f49c97984cae4eef10fd256c6e,Wilo Group,https://www.wilo.com,wilo@wilo.com,+49 231 41020,,,,"['https://de.linkedin.com/company/wilo-group', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12352%2FMarken%3FcHash%3D226661f49c97984cae4eef10fd256c6e&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12352%2FMarken%3FcHash%3D226661f49c97984cae4eef10fd256c6e', 'https://www.facebook.com/WiloGroup', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12352%2FMarken%3FcHash%3D226661f49c97984cae4eef10fd256c6e&display=popup&ref=plugin', 'https://www.instagram.com/wilogroup/', 'https://www.youtube.com/user/Wilo1872']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12320/Marken?cHash=403ed7cb5c1aff506a517644cd11540d,RSP GmbH & CO.KG,https://www.rsp.com,[MAIL],"10
07318",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12320%2FMarken%3FcHash%3D403ed7cb5c1aff506a517644cd11540d&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12320%2FMarken%3FcHash%3D403ed7cb5c1aff506a517644cd11540d', 'https://www.facebook.com/saugbagger/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12320%2FMarken%3FcHash%3D403ed7cb5c1aff506a517644cd11540d&display=popup&ref=plugin', 'https://www.instagram.com/suctionexcavator/']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12354/Marken?cHash=1d75185192eac8ec26c05f91564f0bab,Wilo Group,https://www.wilo.com,wilo@wilo.com,+49 231 41020,,,,"['https://de.linkedin.com/company/wilo-group', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12354%2FMarken%3FcHash%3D1d75185192eac8ec26c05f91564f0bab&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12354%2FMarken%3FcHash%3D1d75185192eac8ec26c05f91564f0bab', 'https://www.facebook.com/WiloGroup', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12354%2FMarken%3FcHash%3D1d75185192eac8ec26c05f91564f0bab&display=popup&ref=plugin', 'https://www.instagram.com/wilogroup/', 'https://www.youtube.com/user/Wilo1872']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12353/Marken?cHash=bf130c4f00d451b5c9084f987aa77706,Wilo Group,https://www.wilo.com,wilo@wilo.com,+49 231 41020,,,,"['https://de.linkedin.com/company/wilo-group', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12353%2FMarken%3FcHash%3Dbf130c4f00d451b5c9084f987aa77706&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12353%2FMarken%3FcHash%3Dbf130c4f00d451b5c9084f987aa77706', 'https://www.facebook.com/WiloGroup', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12353%2FMarken%3FcHash%3Dbf130c4f00d451b5c9084f987aa77706&display=popup&ref=plugin', 'https://www.instagram.com/wilogroup/', 'https://www.youtube.com/user/Wilo1872']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/12434/Marken?cHash=e00822e94210e192fb1737310cd9c796,T2 WELDING SRL,https://www.t2welding.com,[MAIL],"22/1
35030",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12434%2FMarken%3FcHash%3De00822e94210e192fb1737310cd9c796&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12434%2FMarken%3FcHash%3De00822e94210e192fb1737310cd9c796', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F12434%2FMarken%3FcHash%3De00822e94210e192fb1737310cd9c796&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/13048/Marken?cHash=1b37013c2c930ccbba892f4935b116a2,Crane Ltd.,https://www.vikingjohnson.com,info@vikingjohnson.com,+44 1462443322,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13048%2FMarken%3FcHash%3D1b37013c2c930ccbba892f4935b116a2&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13048%2FMarken%3FcHash%3D1b37013c2c930ccbba892f4935b116a2', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13048%2FMarken%3FcHash%3D1b37013c2c930ccbba892f4935b116a2&display=popup&ref=plugin', 'https://www.linkedin.com/company/viking-johnson/', 'https://www.youtube.com/user/CraneBSU']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/13027/Marken?cHash=943d331d68c1679028c00022905daa1f,Waterleau Group NV,https://www.krofta.com,sales@krofta.com,+32 16 650657,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13027%2FMarken%3FcHash%3D943d331d68c1679028c00022905daa1f&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13027%2FMarken%3FcHash%3D943d331d68c1679028c00022905daa1f', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13027%2FMarken%3FcHash%3D943d331d68c1679028c00022905daa1f&display=popup&ref=plugin', 'https://www.linkedin.com/company/28640932/admin/dashboard/', 'https://www.youtube.com/@krofta75']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/13066/Marken?cHash=d1e632aa75acac25e47f9df5d7f6daf9,KLINGER Portugal Lda.,https://www.klinger.pt,geral@klinger.pt,"36
4485-860",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13066%2FMarken%3FcHash%3Dd1e632aa75acac25e47f9df5d7f6daf9&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13066%2FMarken%3FcHash%3Dd1e632aa75acac25e47f9df5d7f6daf9', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F13066%2FMarken%3FcHash%3Dd1e632aa75acac25e47f9df5d7f6daf9&display=popup&ref=plugin', 'https://www.linkedin.com/company/klingerportugal/', 'https://youtube.com/@klingerportugal?si=Vb-rJ7FGF4pi6JrH']",,200.0,2,,,,
